,week_start,week_arrests,avg_temp_max,avg_temp_min,total_precip,avg_wind_max,year,week_of_year,temp_range,temp_precip_interaction,rolling_4w_arrests,rolling_8w_arrests,rolling_12w_arrests,lag_1_arrests,lag_2_arrests,lag_3_arrests,lag_4_arrests,is_summer,is_winter,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,zip_29403,zip_29405,zip_29406,zip_29407,zip_29412,zip_29414,zip_29418,zip_29455,zip_29464,quarter_2,quarter_3,quarter_4
29,2015-01-26,27,11.657142857142857,4.271428571428571,1.9,22.12857142857143,2015,5,7.385714285714285,22.148571428571426,24.5,23.4,23.4,18.0,25.0,28.0,19.0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
30,2015-01-26,80,11.657142857142857,4.271428571428571,1.9,22.12857142857143,2015,5,7.385714285714285,22.148571428571426,75.25,63.6,63.6,53.0,94.0,74.0,17.0,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
31,2015-01-26,10,11.657142857142857,4.271428571428571,1.9,22.12857142857143,2015,5,7.385714285714285,22.148571428571426,11.75,9.8,9.8,12.0,10.0,15.0,2.0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
32,2015-01-26,32,11.657142857142857,4.271428571428571,1.9,22.12857142857143,2015,5,7.385714285714285,22.148571428571426,26.0,23.0,23.0,29.0,23.0,20.0,11.0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
33,2015-01-26,12,11.657142857142857,4.271428571428571,1.9,22.12857142857143,2015,5,7.385714285714285,22.148571428571426,9.75,8.8,8.8,5.0,12.0,10.0,5.0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
34,2015-01-26,14,11.657142857142857,4.271428571428571,1.9,22.12857142857143,2015,5,7.385714285714285,22.148571428571426,11.75,10.6,10.6,15.0,10.0,8.0,6.0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
37,2015-02-02,18,13.2,4.385714285714285,27.4,22.2,2015,6,8.814285714285713,361.67999999999995,22.0,22.5,22.5,27.0,18.0,25.0,28.0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
38,2015-02-02,39,13.2,4.385714285714285,27.4,22.2,2015,6,8.814285714285713,361.67999999999995,66.5,59.5,59.5,80.0,53.0,94.0,74.0,0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
39,2015-02-02,18,13.2,4.385714285714285,27.4,22.2,2015,6,8.814285714285713,361.67999999999995,12.5,11.166666666666666,11.166666666666666,10.0,12.0,10.0,15.0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
40,2015-02-02,29,13.2,4.385714285714285,27.4,22.2,2015,6,8.814285714285713,361.67999999999995,28.25,24.0,24.0,32.0,29.0,23.0,20.0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
41,2015-02-02,5,13.2,4.385714285714285,27.4,22.2,2015,6,8.814285714285713,361.67999999999995,8.5,8.166666666666666,8.166666666666666,12.0,5.0,12.0,10.0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
42,2015-02-02,12,13.2,4.385714285714285,27.4,22.2,2015,6,8.814285714285713,361.67999999999995,12.75,10.833333333333334,10.833333333333334,14.0,15.0,10.0,8.0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
43,2015-02-02,2,13.2,4.385714285714285,27.4,22.2,2015,6,8.814285714285713,361.67999999999995,2.25,2.6,2.6,2.0,1.0,4.0,4.0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
44,2015-02-09,21,12.728571428571428,3.8,2.6,26.82857142857143,2015,7,8.928571428571427,33.09428571428571,21.0,22.285714285714285,22.285714285714285,18.0,27.0,18.0,25.0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
45,2015-02-09,62,12.728571428571428,3.8,2.6,26.82857142857143,2015,7,8.928571428571427,33.09428571428571,58.5,59.857142857142854,59.857142857142854,39.0,80.0,53.0,94.0,0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
46,2015-02-09,11,12.728571428571428,3.8,2.6,26.82857142857143,2015,7,8.928571428571427,33.09428571428571,12.75,11.142857142857142,11.142857142857142,18.0,10.0,12.0,10.0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
47,2015-02-09,23,12.728571428571428,3.8,2.6,26.82857142857143,2015,7,8.928571428571427,33.09428571428571,28.25,23.857142857142858,23.857142857142858,29.0,32.0,29.0,23.0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
48,2015-02-09,3,12.728571428571428,3.8,2.6,26.82857142857143,2015,7,8.928571428571427,33.09428571428571,6.25,7.428571428571429,7.428571428571429,5.0,12.0,5.0,12.0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
49,2015-02-09,26,12.728571428571428,3.8,2.6,26.82857142857143,2015,7,8.928571428571427,33.09428571428571,16.75,13.0,13.0,12.0,14.0,15.0,10.0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
50,2015-02-09,2,12.728571428571428,3.8,2.6,26.82857142857143,2015,7,8.928571428571427,33.09428571428571,1.75,2.5,2.5,2.0,2.0,1.0,4.0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
51,2015-02-16,20,11.985714285714286,2.0285714285714285,15.4,23.8,2015,8,9.957142857142857,184.58,21.5,22.0,22.0,21.0,18.0,27.0,18.0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
52,2015-02-16,58,11.985714285714286,2.0285714285714285,15.4,23.8,2015,8,9.957142857142857,184.58,59.75,59.625,59.625,62.0,39.0,80.0,53.0,0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
53,2015-02-16,7,11.985714285714286,2.0285714285714285,15.4,23.8,2015,8,9.957142857142857,184.58,11.5,10.625,10.625,11.0,18.0,10.0,12.0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
54,2015-02-16,26,11.985714285714286,2.0285714285714285,15.4,23.8,2015,8,9.957142857142857,184.58,27.5,24.125,24.125,23.0,29.0,32.0,29.0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
55,2015-02-16,7,11.985714285714286,2.0285714285714285,15.4,23.8,2015,8,9.957142857142857,184.58,6.75,7.375,7.375,3.0,5.0,12.0,5.0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
56,2015-02-16,10,11.985714285714286,2.0285714285714285,15.4,23.8,2015,8,9.957142857142857,184.58,15.5,12.625,12.625,26.0,12.0,14.0,15.0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
57,2015-02-16,3,11.985714285714286,2.0285714285714285,15.4,23.8,2015,8,9.957142857142857,184.58,2.25,2.5714285714285716,2.5714285714285716,2.0,2.0,2.0,1.0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
58,2015-02-23,13,11.814285714285717,4.4,53.5,22.842857142857145,2015,9,7.414285714285716,632.0642857142858,18.0,21.25,21.0,20.0,21.0,18.0,27.0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
59,2015-02-23,58,11.814285714285717,4.4,53.5,22.842857142857145,2015,9,7.414285714285716,632.0642857142858,54.25,64.75,59.44444444444444,58.0,62.0,39.0,80.0,0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
60,2015-02-23,10,11.814285714285717,4.4,53.5,22.842857142857145,2015,9,7.414285714285716,632.0642857142858,11.5,11.625,10.555555555555555,7.0,11.0,18.0,10.0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
62,2015-02-23,25,11.814285714285717,4.4,53.5,22.842857142857145,2015,9,7.414285714285716,632.0642857142858,25.75,25.875,24.22222222222222,26.0,23.0,29.0,32.0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
63,2015-02-23,11,11.814285714285717,4.4,53.5,22.842857142857145,2015,9,7.414285714285716,632.0642857142858,6.5,8.125,7.777777777777778,7.0,3.0,5.0,12.0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
64,2015-02-23,14,11.814285714285717,4.4,53.5,22.842857142857145,2015,9,7.414285714285716,632.0642857142858,15.5,13.625,12.777777777777779,10.0,26.0,12.0,14.0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
66,2015-02-23,3,11.814285714285717,4.4,53.5,22.842857142857145,2015,9,7.414285714285716,632.0642857142858,2.5,2.625,2.625,3.0,2.0,2.0,2.0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
67,2015-03-02,9,17.5,9.028571428571428,1.2,19.785714285714285,2015,10,8.471428571428572,21.0,15.75,18.875,19.8,13.0,20.0,21.0,18.0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
68,2015-03-02,62,17.5,9.028571428571428,1.2,19.785714285714285,2015,10,8.471428571428572,21.0,60.0,63.25,59.7,58.0,58.0,62.0,39.0,0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
69,2015-03-02,13,17.5,9.028571428571428,1.2,19.785714285714285,2015,10,8.471428571428572,21.0,10.25,11.375,10.8,10.0,7.0,11.0,18.0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
71,2015-03-02,22,17.5,9.028571428571428,1.2,19.785714285714285,2015,10,8.471428571428572,21.0,24.0,26.125,24.0,25.0,26.0,23.0,29.0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
72,2015-03-02,8,17.5,9.028571428571428,1.2,19.785714285714285,2015,10,8.471428571428572,21.0,7.25,7.875,7.8,11.0,7.0,3.0,5.0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
73,2015-03-02,21,17.5,9.028571428571428,1.2,19.785714285714285,2015,10,8.471428571428572,21.0,17.75,15.25,13.6,14.0,10.0,26.0,12.0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
74,2015-03-02,3,17.5,9.028571428571428,1.2,19.785714285714285,2015,10,8.471428571428572,21.0,2.75,2.5,2.6666666666666665,3.0,3.0,2.0,2.0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
75,2015-03-09,18,21.25714285714286,14.9,11.3,19.857142857142858,2015,11,6.357142857142859,240.20571428571432,15.0,18.0,19.636363636363637,9.0,13.0,20.0,21.0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
76,2015-03-09,81,21.25714285714286,14.9,11.3,19.857142857142858,2015,11,6.357142857142859,240.20571428571432,64.75,61.625,61.63636363636363,62.0,58.0,58.0,62.0,0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
77,2015-03-09,8,21.25714285714286,14.9,11.3,19.857142857142858,2015,11,6.357142857142859,240.20571428571432,9.5,11.125,10.545454545454545,13.0,10.0,7.0,11.0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
78,2015-03-09,19,21.25714285714286,14.9,11.3,19.857142857142858,2015,11,6.357142857142859,240.20571428571432,23.0,25.625,23.545454545454547,22.0,25.0,26.0,23.0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
79,2015-03-09,12,21.25714285714286,14.9,11.3,19.857142857142858,2015,11,6.357142857142859,240.20571428571432,9.5,7.875,8.181818181818182,8.0,11.0,7.0,3.0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
80,2015-03-09,16,21.25714285714286,14.9,11.3,19.857142857142858,2015,11,6.357142857142859,240.20571428571432,15.25,16.0,13.818181818181818,21.0,14.0,10.0,26.0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
82,2015-03-09,4,21.25714285714286,14.9,11.3,19.857142857142858,2015,11,6.357142857142859,240.20571428571432,3.25,2.5,2.8,3.0,3.0,3.0,2.0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
84,2015-03-16,27,19.857142857142858,14.014285714285714,38.4,19.285714285714285,2015,12,5.842857142857143,762.5142857142857,16.75,19.125,20.25,18.0,9.0,13.0,20.0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
85,2015-03-16,63,19.857142857142858,14.014285714285714,38.4,19.285714285714285,2015,12,5.842857142857143,762.5142857142857,66.0,62.875,61.75,81.0,62.0,58.0,58.0,0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
86,2015-03-16,13,19.857142857142858,14.014285714285714,38.4,19.285714285714285,2015,12,5.842857142857143,762.5142857142857,11.0,11.25,10.75,8.0,13.0,10.0,7.0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
87,2015-03-16,25,19.857142857142858,14.014285714285714,38.4,19.285714285714285,2015,12,5.842857142857143,762.5142857142857,22.75,25.125,23.666666666666668,19.0,22.0,25.0,26.0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
88,2015-03-16,4,19.857142857142858,14.014285714285714,38.4,19.285714285714285,2015,12,5.842857142857143,762.5142857142857,8.75,7.75,7.833333333333333,12.0,8.0,11.0,7.0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
89,2015-03-16,13,19.857142857142858,14.014285714285714,38.4,19.285714285714285,2015,12,5.842857142857143,762.5142857142857,16.0,15.75,13.75,16.0,21.0,14.0,10.0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
90,2015-03-16,13,19.857142857142858,14.014285714285714,38.4,19.285714285714285,2015,12,5.842857142857143,762.5142857142857,5.75,4.0,3.727272727272727,4.0,3.0,3.0,3.0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
92,2015-03-23,19,17.385714285714286,11.514285714285714,31.2,22.82857142857143,2015,13,5.871428571428572,542.4342857142857,18.25,18.125,20.25,27.0,18.0,9.0,13.0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93,2015-03-23,56,17.385714285714286,11.514285714285714,31.2,22.82857142857143,2015,13,5.871428571428572,542.4342857142857,65.5,59.875,65.0,63.0,81.0,62.0,58.0,0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
94,2015-03-23,7,17.385714285714286,11.514285714285714,31.2,22.82857142857143,2015,13,5.871428571428572,542.4342857142857,10.25,10.875,11.166666666666666,13.0,8.0,13.0,10.0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
96,2015-03-23,18,17.385714285714286,11.514285714285714,31.2,22.82857142857143,2015,13,5.871428571428572,542.4342857142857,21.0,23.375,24.25,25.0,19.0,22.0,25.0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
97,2015-03-23,9,17.385714285714286,11.514285714285714,31.2,22.82857142857143,2015,13,5.871428571428572,542.4342857142857,8.25,7.375,8.166666666666666,4.0,12.0,8.0,11.0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
98,2015-03-23,15,17.385714285714286,11.514285714285714,31.2,22.82857142857143,2015,13,5.871428571428572,542.4342857142857,16.25,15.875,14.5,13.0,16.0,21.0,14.0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
99,2015-03-23,1,17.385714285714286,11.514285714285714,31.2,22.82857142857143,2015,13,5.871428571428572,542.4342857142857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
100,2015-03-23,2,17.385714285714286,11.514285714285714,31.2,22.82857142857143,2015,13,5.871428571428572,542.4342857142857,5.5,4.0,3.5833333333333335,13.0,4.0,3.0,3.0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
102,2015-03-30,24,20.957142857142856,13.271428571428572,6.699999999999999,21.342857142857145,2015,14,7.685714285714283,140.41285714285712,22.0,18.875,19.916666666666668,19.0,27.0,18.0,9.0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
103,2015-03-30,74,20.957142857142856,13.271428571428572,6.699999999999999,21.342857142857145,2015,14,7.685714285714283,140.41285714285712,68.5,64.25,65.0,56.0,63.0,81.0,62.0,0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
104,2015-03-30,4,20.957142857142856,13.271428571428572,6.699999999999999,21.342857142857145,2015,14,7.685714285714283,140.41285714285712,8.0,9.125,10.25,7.0,13.0,8.0,13.0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
105,2015-03-30,25,20.957142857142856,13.271428571428572,6.699999999999999,21.342857142857145,2015,14,7.685714285714283,140.41285714285712,21.75,22.875,24.666666666666668,18.0,25.0,19.0,22.0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
106,2015-03-30,3,20.957142857142856,13.271428571428572,6.699999999999999,21.342857142857145,2015,14,7.685714285714283,140.41285714285712,7.0,7.125,7.583333333333333,9.0,4.0,12.0,8.0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
107,2015-03-30,10,20.957142857142856,13.271428571428572,6.699999999999999,21.342857142857145,2015,14,7.685714285714283,140.41285714285712,13.5,15.625,14.666666666666666,15.0,13.0,16.0,21.0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
108,2015-03-30,2,20.957142857142856,13.271428571428572,6.699999999999999,21.342857142857145,2015,14,7.685714285714283,140.41285714285712,5.25,4.0,3.4166666666666665,2.0,13.0,4.0,3.0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
109,2015-04-06,16,23.714285714285715,17.985714285714288,21.4,19.0,2015,15,5.728571428571428,507.48571428571427,21.5,18.25,19.166666666666668,24.0,19.0,27.0,18.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
110,2015-04-06,57,23.714285714285715,17.985714285714288,21.4,19.0,2015,15,5.728571428571428,507.48571428571427,62.5,63.625,61.916666666666664,74.0,56.0,63.0,81.0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
111,2015-04-06,8,23.714285714285715,17.985714285714288,21.4,19.0,2015,15,5.728571428571428,507.48571428571427,8.0,8.75,10.083333333333334,4.0,7.0,13.0,8.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
112,2015-04-06,13,23.714285714285715,17.985714285714288,21.4,19.0,2015,15,5.728571428571428,507.48571428571427,20.25,21.625,23.833333333333332,25.0,18.0,25.0,19.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
113,2015-04-06,5,23.714285714285715,17.985714285714288,21.4,19.0,2015,15,5.728571428571428,507.48571428571427,5.25,7.375,7.0,3.0,9.0,4.0,12.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
114,2015-04-06,10,23.714285714285715,17.985714285714288,21.4,19.0,2015,15,5.728571428571428,507.48571428571427,12.0,13.625,14.666666666666666,10.0,15.0,13.0,16.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
115,2015-04-06,3,23.714285714285715,17.985714285714288,21.4,19.0,2015,15,5.728571428571428,507.48571428571427,5.0,4.125,3.3333333333333335,2.0,2.0,13.0,4.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
116,2015-04-13,21,22.714285714285715,18.071428571428573,41.400000000000006,17.62857142857143,2015,16,4.642857142857142,940.3714285714287,20.0,18.375,19.416666666666668,16.0,24.0,19.0,27.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
117,2015-04-13,55,22.714285714285715,18.071428571428573,41.400000000000006,17.62857142857143,2015,16,4.642857142857142,940.3714285714287,60.5,63.25,62.083333333333336,57.0,74.0,56.0,63.0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
118,2015-04-13,10,22.714285714285715,18.071428571428573,41.400000000000006,17.62857142857143,2015,16,4.642857142857142,940.3714285714287,7.25,9.125,9.916666666666666,8.0,4.0,7.0,13.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
119,2015-04-13,22,22.714285714285715,18.071428571428573,41.400000000000006,17.62857142857143,2015,16,4.642857142857142,940.3714285714287,19.5,21.125,23.25,13.0,25.0,18.0,25.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
120,2015-04-13,2,22.714285714285715,18.071428571428573,41.400000000000006,17.62857142857143,2015,16,4.642857142857142,940.3714285714287,4.75,6.75,6.75,5.0,3.0,9.0,4.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
121,2015-04-13,12,22.714285714285715,18.071428571428573,41.400000000000006,17.62857142857143,2015,16,4.642857142857142,940.3714285714287,11.75,13.875,14.416666666666666,10.0,10.0,15.0,13.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
122,2015-04-13,3,22.714285714285715,18.071428571428573,41.400000000000006,17.62857142857143,2015,16,4.642857142857142,940.3714285714287,2.5,4.125,3.5,3.0,2.0,2.0,13.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
123,2015-04-20,22,23.557142857142857,16.571428571428573,8.6,22.2,2015,17,6.985714285714284,202.59142857142857,20.75,19.5,19.0,21.0,16.0,24.0,19.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
124,2015-04-20,35,23.557142857142857,16.571428571428573,8.6,22.2,2015,17,6.985714285714284,202.59142857142857,55.25,60.375,58.333333333333336,55.0,57.0,74.0,56.0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
125,2015-04-20,7,23.557142857142857,16.571428571428573,8.6,22.2,2015,17,6.985714285714284,202.59142857142857,7.25,8.75,9.666666666666666,10.0,8.0,4.0,7.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
126,2015-04-20,27,23.557142857142857,16.571428571428573,8.6,22.2,2015,17,6.985714285714284,202.59142857142857,21.75,21.375,22.833333333333332,22.0,13.0,25.0,18.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
127,2015-04-20,8,23.557142857142857,16.571428571428573,8.6,22.2,2015,17,6.985714285714284,202.59142857142857,4.5,6.375,6.416666666666667,2.0,5.0,3.0,9.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
128,2015-04-20,10,23.557142857142857,16.571428571428573,8.6,22.2,2015,17,6.985714285714284,202.59142857142857,10.5,13.375,14.083333333333334,12.0,10.0,10.0,15.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
129,2015-04-20,3,23.557142857142857,16.571428571428573,8.6,22.2,2015,17,6.985714285714284,202.59142857142857,2.75,4.125,3.5833333333333335,3.0,3.0,2.0,2.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
131,2015-04-27,32,20.8,13.385714285714286,31.4,17.414285714285715,2015,18,7.414285714285715,653.12,22.75,22.375,20.166666666666668,22.0,21.0,16.0,24.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
132,2015-04-27,69,20.8,13.385714285714286,31.4,17.414285714285715,2015,18,7.414285714285715,653.12,54.0,61.25,60.833333333333336,35.0,55.0,57.0,74.0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
133,2015-04-27,9,20.8,13.385714285714286,31.4,17.414285714285715,2015,18,7.414285714285715,653.12,8.5,8.25,8.916666666666666,7.0,10.0,8.0,4.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
134,2015-04-27,19,20.8,13.385714285714286,31.4,17.414285714285715,2015,18,7.414285714285715,653.12,20.25,21.0,22.0,27.0,22.0,13.0,25.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
135,2015-04-27,7,20.8,13.385714285714286,31.4,17.414285714285715,2015,18,7.414285714285715,653.12,5.5,6.25,6.583333333333333,8.0,2.0,5.0,3.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
136,2015-04-27,14,20.8,13.385714285714286,31.4,17.414285714285715,2015,18,7.414285714285715,653.12,11.5,12.5,14.25,10.0,12.0,10.0,10.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
137,2015-04-27,1,20.8,13.385714285714286,31.4,17.414285714285715,2015,18,7.414285714285715,653.12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
138,2015-04-27,2,20.8,13.385714285714286,31.4,17.414285714285715,2015,18,7.414285714285715,653.12,2.75,4.0,3.5833333333333335,3.0,3.0,3.0,2.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
